Timestamp,Voltage,Intensity,Energy
18:46:31,1.48,9.5,10.73
18:46:51,3.27,3.9,2.05
18:48:11,1.99,9.3,2.65
18:49:11,3.15,6.6,1.78
18:54:06,2.39,8.3,9.96
18:54:16,2.51,9.5,4.51
18:54:18,2.98,8.4,5.21
18:54:31,3.23,4.5,4.73
18:54:41,3.17,9.3,8.97
18:55:20,0.6,8.7,4.74
18:55:50,3.03,7.3,5.29
18:56:00,0.8,9.5,4.7
18:56:29,3.06,6.9,2.48
18:57:15,2.06,8.8,8.98
18:57:20,2.95,9.6,9.7
18:57:30,1.89,9.4,10.11
18:57:36,1.07,8.4,3.32
18:57:40,0.54,8.2,9.22
18:57:55,1.98,9.7,9.26
18:58:04,1.91,9.5,5.94
18:58:37,2.38,8.7,2.22
18:59:07,3.02,1.2,1.13
18:59:27,3.23,8.8,10.65
18:59:32,2.47,9.9,8.22
18:59:37,3.12,6.3,5.98
18:59:42,3.03,2.6,2.83
18:59:45,3.23,6.9,8.49
19:00:07,3.12,7.8,4.25
19:00:12,2.96,8.1,9.84
19:00:17,3.14,8.7,7.0
19:00:22,2.85,9.6,2.98
19:01:26,2.33,9.4,10.25
19:02:31,2.53,8.8,10.12
19:02:51,3.02,9.8,3.58
19:03:52,2.39,9.3,6.98
20:00:29,2.63,9.0,3.38
20:16:15,3.08,4.2,1.41
20:18:34,2.3,8.2,8.98
20:18:54,0.78,8.5,3.53
20:19:55,1.08,9.1,8.6
20:20:11,2.17,8.5,5.53
20:34:02,1.73,8.7,3.74
20:34:31,3.05,9.0,3.1
20:34:38,0.76,9.4,5.45
20:52:52,3.29,8.2,2.5
20:53:08,1.68,8.5,2.34
20:53:10,1.56,9.5,6.89
20:53:19,0.75,9.2,7.73
20:53:34,1.49,9.9,4.55
09:31:24,1.88,8.9,5.3
09:31:29,3.19,3.2,3.7
09:31:46,0.57,8.2,6.76
09:31:51,3.21,9.9,2.87
09:32:11,1.67,8.6,2.71
09:32:16,1.92,8.5,8.37
09:32:43,2.59,9.8,5.39
09:33:42,1.71,8.6,3.87
09:33:52,3.05,3.6,3.74
09:34:37,1.3,9.2,4.55
11:28:14,0.93,9.0,5.08
11:28:17,0.59,9.0,3.73
11:28:34,0.84,9.9,10.35
11:28:44,3.07,4.1,2.87
11:28:49,2.79,8.3,6.35
11:29:29,0.98,8.7,2.26
11:29:45,3.27,2.3,1.32
11:29:57,3.15,7.4,4.4
11:30:10,2.35,9.4,8.41
19:24:20,3.08,7.6,4.26
19:24:25,0.62,9.5,11.69
19:25:10,0.5,8.6,4.94
19:25:15,3.24,9.3,2.93
19:25:20,3.1,6.8,4.28
19:25:25,1.45,8.1,7.41
19:25:45,1.65,8.6,2.41
19:26:35,2.55,8.3,7.1
19:26:55,0.81,8.7,6.31
19:27:40,2.25,9.2,10.99
19:27:56,1.66,9.4,10.2
19:28:15,2.6,8.3,8.55
19:28:38,1.88,8.5,6.21
19:28:46,1.12,9.9,10.99
19:30:26,2.99,8.7,3.83
19:30:46,2.87,8.7,2.96
19:31:06,2.65,8.9,3.38
19:31:46,3.2,5.3,4.66
19:33:26,2.41,9.9,3.37
19:33:46,3.19,2.8,2.77
19:34:06,1.48,8.8,5.72
19:36:06,3.21,8.2,5.9
19:37:07,1.37,9.3,3.39
19:39:06,3.21,6.8,3.03
19:39:26,3.12,1.6,2.0
19:40:12,1.29,9.5,6.03
19:40:22,2.97,9.2,5.75
19:40:41,3.1,8.4,8.15
19:40:42,0.72,8.1,2.23
19:40:47,0.81,8.9,3.96
19:41:10,2.83,9.3,8.6
19:41:20,1.72,8.7,4.79
19:41:25,2.28,9.4,9.63
19:41:50,0.68,8.4,5.67
19:42:05,3.14,7.0,8.51
19:42:10,3.14,9.5,3.37
19:42:15,3.1,2.3,1.31
19:43:06,0.97,9.2,11.18
19:49:24,3.28,1.8,0.7
19:49:29,3.09,9.9,7.67
19:49:49,3.17,7.5,5.85
19:50:09,0.98,8.8,5.98
19:50:39,3.09,7.0,4.02
19:51:39,1.3,8.7,5.79
19:51:49,3.21,3.9,4.82
19:51:54,2.82,9.8,11.76
19:51:59,2.27,9.3,10.37
19:52:24,1.77,8.7,5.44
19:53:09,2.05,9.5,6.03
19:53:14,2.05,9.4,4.0
19:55:44,1.83,9.7,9.36
19:57:56,0.67,9.7,11.06
19:58:51,1.28,9.1,9.69
19:59:08,2.17,8.2,4.55
19:59:31,2.48,9.4,10.15
19:59:51,2.44,9.4,9.35
21:00:54,3.22,3.3,3.78
21:01:26,3.29,2.6,2.89
21:18:03,1.02,8.2,5.37
21:32:20,2.79,8.4,5.12
21:32:25,1.1,8.6,9.67
21:32:36,3.04,2.7,1.67
21:33:14,3.06,2.9,1.25
21:40:38,1.75,8.1,3.24
21:41:19,3.08,9.0,10.04
21:41:23,2.23,8.4,10.12
21:41:34,2.24,9.6,5.57
21:41:43,2.03,8.1,3.48
21:41:49,3.17,4.2,4.62
21:41:53,2.1,8.1,5.14
21:42:53,2.67,8.8,3.04
21:43:18,1.66,9.0,4.73
21:43:24,3.15,9.2,8.83
21:43:34,2.58,10.0,9.7
21:44:09,3.24,1.9,1.89
21:44:24,1.84,8.3,2.61
21:44:29,1.22,9.8,9.6
21:44:34,0.99,9.4,3.67
21:44:43,1.47,9.2,7.04
21:44:49,2.29,9.3,5.72
21:45:39,2.91,9.4,5.73
21:46:14,0.52,9.3,7.72
21:46:19,0.84,9.0,7.83
21:46:34,2.51,9.7,7.37
21:47:09,2.09,8.2,9.39
21:47:34,0.6,8.6,5.16
21:47:40,3.13,4.2,2.86
21:47:56,1.92,8.1,5.71
21:48:01,0.52,8.1,9.23
21:48:24,1.93,9.1,5.46
21:49:09,3.17,9.3,7.44
22:08:13,2.69,9.4,4.37
22:08:20,2.44,8.8,7.22
22:08:30,2.52,10.0,3.6
22:08:32,0.68,8.2,4.3
22:09:14,0.83,8.3,3.78
22:09:20,2.04,9.9,9.45
22:09:43,2.01,9.9,5.84
22:09:57,1.24,9.4,8.79
22:10:37,2.53,8.8,9.06
22:13:24,2.93,8.3,3.57
22:13:29,1.84,8.1,5.06
22:13:55,3.07,8.1,5.87
22:14:06,0.51,10.0,12.1
22:14:11,3.06,2.1,1.64
22:31:56,1.03,8.8,9.68
22:32:18,3.19,5.7,4.13
22:32:38,1.66,9.0,10.76
22:32:48,3.23,8.5,5.14
22:33:01,2.44,9.1,2.37
22:33:57,3.14,3.2,3.33
22:34:17,3.22,3.2,2.35
22:34:37,0.89,9.0,7.83
22:37:37,0.53,8.6,5.89
22:39:37,0.67,9.9,10.49
22:41:17,3.21,3.2,3.26
22:41:37,2.13,9.7,8.34
23:00:35,2.45,8.5,2.81
23:00:46,1.72,9.6,5.57
23:01:06,0.84,8.3,7.35
23:01:11,2.7,9.4,8.6
23:01:16,2.78,9.3,10.7
23:03:59,1.41,8.6,6.49
23:04:17,2.56,10.0,9.55
23:04:27,3.05,3.7,2.18
23:04:33,3.03,7.1,8.73
23:05:00,0.89,9.7,3.54
23:16:40,0.75,8.5,8.46
23:16:41,1.82,8.6,8.38
23:16:50,2.88,8.1,4.25
23:17:06,3.05,6.7,2.34
23:17:16,1.13,8.1,7.61
23:17:26,1.44,9.4,9.59
23:17:35,0.53,8.3,8.47
23:17:41,2.15,9.9,7.67
23:18:11,1.87,8.6,4.34
23:18:26,1.85,8.8,7.88
23:18:46,2.28,8.1,6.84
23:18:51,0.65,9.7,7.71
23:19:16,1.18,8.1,3.97
23:19:26,0.6,8.8,10.3
23:19:36,3.14,6.3,3.56
23:19:51,3.01,1.7,1.5
23:20:01,3.09,7.7,5.58
23:20:06,1.22,9.6,9.65
23:20:16,3.04,6.1,6.04
23:20:21,3.28,1.9,1.91
23:21:32,1.25,8.2,2.91
23:21:42,2.61,9.4,10.11
23:22:07,3.24,3.7,0.96
23:22:12,3.26,3.8,1.16
23:22:17,1.9,8.8,10.38
23:22:27,1.21,8.3,9.01
23:22:32,1.0,9.8,5.39
23:22:42,1.78,9.6,6.24
23:23:39,1.91,9.5,5.23
23:23:44,3.18,2.5,2.45
23:24:09,2.13,8.7,2.61
23:24:14,1.04,9.7,3.93
23:24:24,0.51,9.8,8.53
23:24:29,0.58,10.0,10.5
23:24:39,3.27,7.6,7.49
23:24:49,1.91,9.6,2.54
23:26:30,2.02,9.2,10.3
23:26:35,2.63,10.0,9.2
23:26:40,1.72,8.9,9.79
23:33:34,0.91,9.1,6.37
23:33:45,1.58,9.8,11.27
23:33:50,3.07,2.7,0.81
23:34:10,2.1,9.1,4.28
23:34:35,3.08,1.2,1.37
23:34:40,0.85,9.2,8.92
23:34:50,3.19,2.2,2.3
23:37:36,0.9,8.8,9.33
23:37:58,2.86,8.7,5.13
23:38:03,0.98,9.5,4.51
23:38:07,3.14,4.6,4.39
23:38:08,1.46,9.3,2.65
23:39:00,2.67,10.0,12.3
23:45:40,3.02,4.9,4.21
23:45:46,0.61,8.1,6.8
23:45:56,3.21,6.0,6.15
23:46:35,3.2,7.8,2.46
23:46:38,3.28,9.7,11.64
23:46:43,1.0,9.2,4.6
00:48:10,1.03,8.5,10.58
00:48:15,3.1,4.5,3.53
00:48:20,0.87,8.5,4.72
00:48:25,2.25,8.6,6.28
00:48:45,0.78,8.2,2.95
00:48:45,1.6,8.7,4.96
00:48:52,2.32,10.0,8.0
15:01:06,3.1,5.6,4.4
15:01:23,1.14,8.3,6.89
15:01:33,2.72,8.4,2.65
15:01:48,2.23,9.9,6.93
15:01:58,1.95,8.1,5.39
15:02:03,3.12,8.8,3.39
15:02:13,3.17,6.4,6.43
15:02:18,3.13,6.3,4.6
15:02:23,2.19,8.3,5.06
15:02:28,2.78,9.8,11.81
15:02:33,2.39,9.9,7.28
15:02:38,3.15,9.3,10.83
15:02:48,0.63,8.7,3.31
15:03:20,1.51,9.9,6.04
15:03:41,2.57,9.6,4.56
15:03:46,1.22,9.2,4.92
15:03:56,3.28,7.5,7.12
15:04:25,0.67,9.3,6.98
15:04:31,2.24,9.3,4.98
15:05:01,3.05,7.2,4.86
15:05:11,3.13,7.1,5.89
15:05:16,1.95,9.9,5.1
15:05:46,2.35,8.4,6.22
15:05:51,3.25,1.9,1.16
15:05:56,3.04,6.0,6.27
15:06:11,3.04,4.0,2.9
15:06:41,3.01,9.8,3.72
15:08:26,3.13,6.4,4.8
15:08:41,2.37,8.8,7.88
15:09:41,0.55,8.5,3.48
15:10:21,1.91,9.8,6.71
15:10:51,2.71,8.4,2.86
15:10:57,3.28,8.4,6.34
15:11:16,3.29,2.9,2.86
15:11:21,3.29,6.3,2.05
15:12:01,2.57,8.2,9.43
15:12:06,3.07,5.2,6.27
15:12:11,1.28,8.2,6.6
15:13:07,0.82,9.5,9.6
15:14:40,1.95,8.1,2.75
15:14:50,1.27,8.5,3.4
15:15:05,1.89,9.4,11.56
15:15:10,3.24,3.0,1.95
15:15:15,2.32,8.7,6.05
15:16:05,1.02,8.1,3.81
15:16:15,3.16,5.9,1.56
15:16:21,1.73,9.9,4.21
15:16:25,1.62,10.0,12.35
15:16:30,1.18,9.8,3.38
15:17:05,3.28,2.9,1.9
15:17:20,2.11,9.6,8.16
15:17:22,0.85,8.8,5.85
15:17:30,1.45,8.1,3.44
15:17:45,1.15,9.6,6.82
15:18:26,3.26,7.0,6.58
15:18:36,3.03,8.7,4.22
15:18:36,3.03,2.7,1.0
15:19:01,2.47,8.3,3.86
15:19:06,0.94,9.3,7.39
15:19:16,1.22,9.4,3.67
15:19:26,0.97,8.2,10.21
15:19:31,2.56,9.5,9.36
15:20:47,0.92,9.6,6.05
15:21:18,2.84,8.7,5.83
15:21:28,1.2,8.5,10.33
15:22:27,0.96,8.2,3.89
15:23:29,3.03,4.2,2.71
15:23:34,0.99,9.4,9.26
15:23:44,1.48,8.1,9.88
15:23:59,2.29,8.5,3.27
15:24:14,1.8,9.3,4.88
15:24:19,3.12,5.8,5.89
15:24:24,1.97,8.5,7.52
15:24:44,2.94,9.5,10.73
15:24:57,3.23,3.0,3.6
15:25:11,3.16,2.7,2.27
15:25:26,1.81,9.0,9.36
15:25:52,1.01,8.8,4.4
15:25:57,1.61,9.4,7.33
15:26:01,3.19,6.0,7.14
15:27:37,3.25,8.5,9.69
15:27:42,0.95,8.4,8.27
15:27:57,1.01,8.4,2.31
15:28:13,2.04,9.5,9.55
15:49:45,2.71,8.5,10.41
15:51:05,0.51,9.2,5.57
15:52:26,3.21,2.3,2.71
15:53:05,1.76,9.4,10.2
15:55:25,2.44,9.8,10.63
15:56:05,1.53,9.6,5.33
15:56:25,0.68,9.3,4.37
15:57:25,0.58,9.7,7.37
15:58:18,2.48,8.1,3.32
15:58:44,1.15,9.6,7.54
15:58:49,1.01,8.4,10.08
15:58:54,3.29,6.9,8.49
15:59:04,2.77,8.5,4.17
15:59:14,1.51,8.7,6.87
15:59:24,0.64,9.0,8.05
15:59:30,3.24,8.7,9.66
15:59:50,2.47,8.7,5.35
15:59:51,3.02,8.1,7.45
16:00:36,3.18,2.3,2.59
16:00:40,0.68,8.3,8.26
16:00:55,1.67,9.2,3.5
16:01:00,0.54,9.9,12.03
16:01:10,3.25,5.1,4.21
16:01:20,3.06,9.0,9.31
16:02:26,2.19,8.2,4.35
16:02:50,2.6,9.9,3.61
16:02:56,3.06,5.7,6.36
16:03:05,2.18,9.1,9.1
16:03:10,2.25,8.5,8.2
16:03:21,1.66,9.4,5.59
16:03:30,2.96,8.8,4.09
16:03:35,3.03,3.5,2.13
16:03:55,3.26,6.2,2.98
16:04:26,1.52,9.5,11.59
16:04:40,3.07,6.9,5.18
16:04:45,2.05,8.2,8.77
16:05:00,1.85,9.2,8.46
16:05:45,0.91,9.4,10.01
16:06:00,3.17,9.7,5.43
16:06:10,1.96,9.5,8.55
16:06:25,1.02,8.9,3.03
16:06:45,2.07,9.8,7.74
16:07:25,2.86,8.5,6.04
16:08:11,1.51,8.5,5.1
16:08:41,3.26,2.5,2.65
16:08:46,3.11,4.3,3.44
16:08:51,2.22,9.7,3.93
16:08:56,3.18,7.6,7.71
16:09:00,2.12,8.7,8.7
16:09:21,2.84,9.3,4.32
16:09:36,0.72,8.8,3.56
16:09:46,2.85,9.6,10.94
16:10:16,1.16,9.1,7.1
16:10:41,2.76,9.9,8.12
16:10:56,1.33,8.1,2.55
16:11:41,0.51,9.2,3.45
16:11:46,2.19,8.8,9.64
16:12:01,2.78,8.9,4.18
16:12:06,1.05,9.1,3.05
16:12:26,0.93,8.1,3.2
16:13:02,2.92,9.9,8.27
16:13:14,1.28,8.7,7.74
16:13:14,0.53,8.4,4.41
16:13:15,1.7,9.1,5.23
16:13:30,1.22,9.1,5.19
16:13:35,3.02,7.7,5.78
16:13:55,1.79,9.7,9.8
16:14:10,2.49,8.7,4.96
16:14:20,3.05,4.2,2.37
16:14:45,1.13,8.8,4.75
16:15:20,3.13,6.4,5.06
16:15:50,1.61,10.0,5.6
16:16:35,3.16,1.6,0.54
16:16:50,3.26,3.2,2.24
16:16:55,2.82,9.6,9.89
16:17:10,1.26,9.2,4.83
16:17:25,3.28,4.8,5.83
16:17:45,0.8,8.9,9.97
16:17:50,2.99,8.4,2.69
16:18:05,2.89,8.1,9.31
16:18:47,2.45,9.9,3.02
16:18:52,3.01,3.9,1.48
16:19:02,3.24,1.9,1.53
16:19:07,0.88,9.2,7.41
16:19:37,3.23,6.1,5.83
16:19:52,3.01,6.1,4.61
16:20:22,2.27,8.3,5.6
16:20:47,0.83,9.2,6.07
16:20:57,1.69,8.9,10.9
16:21:02,3.1,4.5,4.68
16:21:32,1.16,10.0,7.1
16:21:42,3.29,3.4,3.37
16:21:57,2.39,9.5,6.17
16:22:47,3.07,6.4,1.95
16:22:52,1.43,9.3,11.49
16:23:17,3.07,6.4,3.3
16:23:37,2.33,9.1,11.15
16:23:42,3.07,1.3,0.66
16:23:57,3.0,9.5,4.66
16:24:07,3.22,6.4,6.91
16:24:12,1.93,8.6,7.52
16:24:17,0.7,9.7,2.91
16:24:22,1.51,9.1,3.55
16:24:52,1.91,8.3,6.27
16:25:17,0.69,9.4,6.02
16:25:52,3.05,2.7,1.69
16:25:57,0.87,9.9,3.66
16:26:12,1.12,9.8,9.31
16:26:42,1.18,8.6,6.11
16:26:47,2.06,9.6,11.28
16:26:57,1.92,9.8,11.03
16:27:12,3.08,2.5,1.01
16:27:17,2.2,8.3,5.48
16:27:52,0.53,8.5,8.84
16:28:02,1.75,9.6,4.13
16:28:47,2.46,8.5,5.44
16:28:52,2.18,9.5,2.94
16:28:57,1.98,8.1,9.68
16:29:07,2.25,9.9,10.05
16:29:17,0.96,9.4,10.76
16:29:22,1.99,9.1,7.05
16:29:27,1.79,9.0,9.67
16:29:37,1.84,8.4,9.53
16:29:52,3.24,2.8,3.39
16:29:57,2.16,9.6,3.79
16:30:02,3.16,1.2,1.08
16:30:22,3.05,2.9,2.71
16:30:32,1.26,8.5,7.91
16:30:42,2.95,9.1,5.1
16:30:47,2.23,9.9,11.78
16:31:17,1.48,9.7,11.88
16:31:27,2.44,9.9,6.73
16:31:32,0.92,9.3,2.46
16:31:47,1.07,8.6,2.41
16:31:57,1.95,8.6,9.37
16:32:07,3.08,5.0,3.45
16:32:42,2.52,9.1,11.24
16:32:52,1.91,8.6,4.73
16:33:02,1.97,9.6,9.46
16:33:22,1.75,9.5,7.79
16:33:27,0.97,8.4,3.95
16:33:42,1.19,9.8,3.43
16:34:22,1.48,9.3,11.58
16:35:37,1.39,9.1,11.28
16:36:17,0.71,9.4,7.99
16:36:22,2.11,9.9,3.76
16:37:07,3.1,6.3,6.71
16:37:12,0.71,9.6,8.78
16:37:17,0.53,8.2,3.2
16:37:37,3.1,6.2,5.98
16:37:52,2.45,8.9,2.58
16:37:57,3.29,8.0,7.4
16:38:12,1.47,9.1,5.46
16:38:57,1.65,9.0,10.94
16:39:12,3.04,1.5,1.32
16:39:27,2.66,9.2,9.43
16:40:22,3.11,9.7,10.48
16:40:32,3.24,4.3,3.16
16:40:47,0.51,8.3,8.63
16:41:22,0.93,8.1,5.18
16:41:32,3.22,6.7,7.1
16:41:42,3.08,3.2,3.28
16:41:57,2.34,8.4,9.58
16:42:47,2.03,9.0,5.08
16:42:57,3.04,6.2,4.53
16:43:07,1.8,8.9,3.29
16:46:04,2.45,8.4,6.47
16:46:29,1.27,8.2,2.75
16:47:04,1.43,8.2,3.44
16:47:34,2.39,9.0,3.42
16:48:09,1.88,9.4,8.22
16:48:15,2.54,8.4,3.07
16:48:34,0.8,9.7,9.7
16:49:04,2.64,8.7,4.31
16:49:14,3.1,4.7,5.05
16:49:34,3.11,5.9,3.25
16:50:09,3.19,2.1,2.6
16:50:14,3.14,6.7,7.97
16:50:19,3.07,4.4,2.24
16:50:29,3.18,7.5,4.31
16:50:39,3.22,5.4,3.48
16:50:44,3.05,2.9,2.91
16:51:12,3.16,9.5,10.92
16:51:35,1.09,8.5,8.24
16:51:55,1.59,9.1,6.51
16:52:05,0.61,8.4,4.12
16:52:15,3.09,9.4,2.82
16:52:35,3.11,2.9,2.84
16:52:40,1.43,8.8,3.74
16:52:50,0.53,8.8,9.64
16:53:00,3.01,8.8,3.12
16:53:30,3.16,3.3,3.98
16:53:45,1.86,8.7,4.26
16:54:00,3.09,6.6,6.4
16:54:55,0.72,8.8,10.78
16:55:00,0.56,8.5,10.5
16:55:15,1.4,9.5,3.14
16:55:20,3.21,9.0,4.27
16:56:26,0.95,8.2,3.89
16:56:45,1.91,8.7,8.79
16:57:06,1.24,9.1,2.27
16:57:25,1.37,8.8,5.19
16:58:27,3.0,9.8,12.01
17:00:45,3.06,4.9,2.33
17:01:45,3.16,5.0,2.95
17:03:06,2.34,8.7,4.92
17:03:46,3.13,1.9,1.67
17:05:25,3.1,2.9,2.39
17:05:45,1.52,9.2,6.76
17:10:46,3.07,8.6,8.94
17:11:26,3.28,8.3,2.57
17:12:06,2.32,9.4,3.76
17:12:46,3.04,8.0,7.92
17:15:26,3.07,7.2,1.98
17:16:06,0.53,9.1,2.5
17:17:26,1.67,10.0,8.55
17:18:06,1.93,8.7,4.79
17:18:46,2.89,9.0,10.62
17:19:06,2.27,8.2,2.17
17:20:26,1.9,8.7,6.96
17:21:46,2.6,9.3,10.88
17:22:46,3.09,5.9,5.58
17:24:06,1.35,8.4,10.33
17:25:46,3.06,2.7,3.0
17:27:46,2.89,9.7,11.69
17:28:06,1.21,8.5,2.59
17:28:46,1.2,10.0,2.65
17:30:06,1.52,9.1,3.78
17:31:46,0.65,8.8,5.19
17:33:06,1.94,9.1,9.05
17:34:06,3.11,6.1,3.45
17:34:46,3.27,3.7,2.18
17:35:06,1.53,9.8,9.6
17:36:26,1.23,8.2,5.82
17:37:06,0.99,8.2,7.26
17:37:26,3.22,4.1,2.01
17:38:26,2.86,9.2,6.58
17:39:26,1.77,9.8,3.38
17:39:46,3.09,5.2,3.93
17:40:26,2.74,9.2,6.39
17:41:26,2.34,9.1,8.46
17:42:06,0.83,9.1,11.15
17:44:46,3.2,2.6,3.06
17:45:06,3.17,6.5,7.25
17:46:46,3.27,8.3,9.84
17:49:06,3.1,2.4,2.47
17:49:26,3.1,2.1,0.86
17:50:26,2.13,8.7,10.7
17:50:46,3.11,3.0,3.33
17:52:16,1.48,8.7,9.53
17:52:56,2.29,9.6,6.14
17:54:36,3.23,8.5,6.25
17:54:56,2.25,9.5,8.69
17:56:36,2.39,9.3,7.91
17:59:36,3.11,2.5,2.56
18:00:36,0.66,8.6,6.19
18:01:56,3.24,7.4,7.84
18:04:16,1.01,9.1,8.01
18:07:36,1.8,8.7,4.09
18:07:56,3.21,6.0,3.21
18:08:56,2.87,8.2,6.81
18:09:36,1.17,9.4,4.46
18:11:16,2.8,8.5,3.02
18:11:29,3.09,6.0,6.39
18:11:39,2.12,8.8,7.35
18:11:54,1.88,8.5,5.01
18:12:19,2.8,8.8,7.88
18:12:24,0.82,9.0,8.19
18:12:29,0.72,10.0,6.65
18:12:45,3.13,8.1,4.21
18:12:59,2.27,8.8,3.39
18:13:20,2.27,8.7,10.05
18:13:37,1.27,9.6,10.99
18:13:56,0.91,8.4,8.61
18:14:56,1.88,8.4,9.79
18:15:16,3.09,4.2,4.49
18:16:16,1.51,8.4,7.01
18:16:36,3.03,9.2,2.44
18:20:40,1.67,8.9,8.32
18:21:01,3.11,8.9,4.9
18:22:00,1.55,9.8,11.37
18:23:00,2.24,8.2,4.71
18:24:20,2.59,8.3,4.61
18:26:20,3.02,7.4,6.96
18:27:00,1.05,8.5,5.06
18:27:40,2.84,8.9,7.61
18:28:06,2.23,8.4,8.27
18:28:26,1.82,10.0,7.45
18:28:36,3.27,4.2,3.68
18:29:40,1.34,9.5,5.08
18:30:01,3.15,8.7,2.78
18:30:09,2.54,9.7,4.85
18:30:24,3.22,5.9,4.37
18:30:34,2.32,9.2,3.63
18:31:40,2.0,8.3,3.86
18:32:20,3.09,5.3,3.31
18:32:40,0.78,8.9,3.96
18:33:01,1.27,8.3,8.38
18:33:40,3.24,4.3,3.14
18:35:20,2.62,9.3,6.7
18:35:40,2.96,9.1,10.1
18:38:00,0.64,8.7,2.96
18:39:20,2.88,9.4,4.0
18:40:00,1.41,8.4,6.97
18:40:22,1.27,9.9,3.17
18:40:40,2.16,9.8,6.37
18:41:40,3.22,7.5,3.86
21:00:04,2.79,9.8,5.1
21:16:13,1.07,8.6,6.06
21:17:13,1.56,9.2,10.95
21:17:33,3.19,2.8,2.02
21:21:58,1.12,8.3,8.38
00:45:04,1.0,9.0,3.1
00:45:23,3.23,9.0,10.62
00:45:47,1.49,8.6,7.78
00:45:52,0.73,8.9,2.58
00:46:12,0.69,9.3,11.07
00:46:58,2.04,9.2,9.06
00:47:04,3.17,5.7,6.78
00:47:19,2.44,9.0,6.75
00:48:05,3.22,7.0,2.45
00:48:20,3.16,5.8,3.51
00:48:35,3.08,1.9,2.12
00:48:42,1.09,8.2,8.24
01:00:58,2.29,9.2,5.29
01:37:52,0.81,9.1,6.55
01:38:04,2.46,9.7,3.06
01:38:11,1.92,8.3,4.98
01:38:16,0.62,8.8,8.18
01:38:26,1.26,8.2,8.9
01:38:31,3.18,3.0,2.39
01:38:46,2.15,8.7,3.0
01:38:57,2.54,9.6,10.18
01:39:01,1.74,9.8,11.22
01:39:37,1.59,8.2,2.21
01:40:04,0.59,9.3,2.65
01:40:09,2.27,9.4,4.84
01:40:14,3.02,4.8,5.88
01:40:54,2.54,8.7,8.53
01:41:20,2.06,8.8,8.23
01:41:45,3.01,2.8,1.26
01:42:05,0.8,8.1,3.97
01:42:20,2.63,8.3,6.64
01:42:40,3.2,7.8,6.75
01:42:55,0.61,9.2,10.12
01:43:15,2.0,8.9,3.6
01:43:25,3.2,9.0,3.02
01:43:35,1.21,8.1,2.11
01:43:50,3.08,7.4,7.07
01:43:55,3.17,3.1,1.66
01:44:25,0.62,8.4,5.12
01:44:35,1.39,8.7,6.79
02:27:22,3.18,2.6,2.9
02:27:36,1.77,9.4,6.63
02:28:02,2.32,8.4,9.62
02:28:20,0.74,9.9,12.08
02:28:57,1.26,9.1,9.37
02:29:26,3.23,4.7,5.73
02:29:31,2.85,9.2,2.58
02:29:37,3.18,1.7,1.57
02:29:46,2.88,9.9,6.19
02:29:52,3.22,4.6,4.58
02:30:13,1.64,9.9,4.21
02:30:18,3.03,2.4,1.1
02:30:39,3.3,6.5,6.3
02:30:43,2.55,9.5,8.17
02:31:18,1.24,8.6,10.32
02:31:23,0.78,8.8,3.04
02:31:38,0.72,8.9,11.08
12:30:58,1.84,9.0,7.11
12:31:15,2.58,9.0,2.61
12:31:37,1.59,8.4,7.6
12:31:42,0.75,8.5,6.46
12:31:47,2.46,9.6,7.49
12:32:02,1.9,9.4,8.08
12:32:42,3.09,8.2,4.51
12:32:47,3.3,3.4,2.67
12:33:07,1.53,9.8,9.36
12:33:12,1.87,8.4,7.98
12:33:27,3.13,5.9,1.62
12:34:02,1.25,8.5,6.54
12:34:07,3.26,9.5,6.7
12:34:17,2.56,9.2,9.15
12:34:32,2.86,9.4,7.9
12:34:37,1.42,9.1,5.0
12:35:12,3.02,1.3,0.55
12:35:23,0.95,8.3,5.81
12:35:27,1.74,9.0,2.61
12:35:32,3.09,6.6,1.75
12:35:42,3.24,3.1,2.85
12:35:52,0.69,8.4,6.59
12:35:57,3.3,1.3,0.58
12:36:02,3.02,4.0,3.58
12:36:07,2.94,9.6,10.66
12:36:17,1.56,9.1,4.96
12:36:32,1.62,9.9,11.93
12:36:37,3.08,7.7,5.58
12:36:43,2.97,8.9,2.23
12:36:47,1.88,8.6,5.16
12:37:23,3.11,6.7,3.85
12:37:42,2.01,8.7,2.31
12:38:12,1.24,8.3,10.08
12:38:18,1.37,9.3,10.18
12:38:25,2.29,8.4,4.75
12:40:16,3.2,9.7,2.96
12:42:16,2.52,9.7,3.69
12:43:16,1.92,8.6,5.68
12:43:56,3.24,6.9,8.31
12:44:16,3.3,7.8,3.86
12:45:16,1.97,10.0,11.65
12:46:36,3.2,6.0,2.82
12:48:16,2.05,8.9,8.01
12:50:16,3.04,1.9,0.62
12:51:36,1.57,9.9,8.12
12:52:36,3.15,3.4,1.46
12:53:16,2.55,9.2,8.0
12:53:36,2.41,9.8,9.26
12:53:56,3.08,9.6,10.66
12:55:56,0.62,9.4,10.86
12:57:16,1.7,9.0,8.64
12:58:16,1.26,8.1,8.91
13:01:16,3.16,9.9,6.09
13:02:38,3.19,2.9,0.81
13:02:44,3.3,6.6,7.29
13:02:49,1.64,9.7,6.55
13:02:54,1.82,8.5,7.91
13:03:05,2.14,9.9,11.14
13:03:20,1.52,8.3,4.81
13:03:32,3.24,5.2,4.84
13:03:48,1.32,8.6,7.65
13:04:09,2.65,8.6,3.74
13:04:20,2.12,9.4,6.11
